"","Decad","var","province","cnt.total","year","decad.name"
"1319",18,"tasseling_start","Luapula",0,"2021",2022-06-22
"1320",19,"tasseling_start","Luapula",0,"2021",2022-07-02
"1321",20,"tasseling_start","Luapula",0,"2021",2022-07-12
"1322",21,"tasseling_start","Luapula",0,"2021",2022-07-22
"1323",22,"tasseling_start","Luapula",0,"2021",2022-08-02
"1324",23,"tasseling_start","Luapula",0,"2021",2022-08-12
"1325",24,"tasseling_start","Luapula",0,"2021",2022-08-22
"1326",25,"tasseling_start","Luapula",0,"2021",2021-09-02
"1327",26,"tasseling_start","Luapula",0,"2021",2021-09-12
"1328",27,"tasseling_start","Luapula",0,"2021",2021-09-22
"1329",28,"tasseling_start","Luapula",0,"2021",2021-10-02
"1330",29,"tasseling_start","Luapula",0,"2021",2021-10-12
"1331",30,"tasseling_start","Luapula",0,"2021",2021-10-22
"1332",34,"tasseling_start","Luapula",0,"2021",2021-12-02
"1333",1,"tasseling_start","Lusaka",6,"2021",2022-01-01
"1334",2,"tasseling_start","Lusaka",11,"2021",2022-01-11
"1335",3,"tasseling_start","Lusaka",12,"2021",2022-01-21
"1336",4,"tasseling_start","Lusaka",10,"2021",2022-02-01
"1337",5,"tasseling_start","Lusaka",5,"2021",2022-02-11
"1338",8,"tasseling_start","Lusaka",1,"2021",2022-03-12
"1339",36,"tasseling_start","Lusaka",2,"2021",2021-12-22
"1340",6,"tasseling_start","Lusaka",0,"2021",2022-02-21
"1341",7,"tasseling_start","Lusaka",0,"2021",2022-03-02
"1342",9,"tasseling_start","Lusaka",0,"2021",2022-03-22
"1343",10,"tasseling_start","Lusaka",0,"2021",2022-04-02
"1344",11,"tasseling_start","Lusaka",0,"2021",2022-04-12
"1345",12,"tasseling_start","Lusaka",0,"2021",2022-04-22
"1346",13,"tasseling_start","Lusaka",0,"2021",2022-05-02
"1347",14,"tasseling_start","Lusaka",0,"2021",2022-05-12
"1348",15,"tasseling_start","Lusaka",0,"2021",2022-05-22
"1349",16,"tasseling_start","Lusaka",0,"2021",2022-06-02
"1350",17,"tasseling_start","Lusaka",0,"2021",2022-06-12
"1351",18,"tasseling_start","Lusaka",0,"2021",2022-06-22
"1352",19,"tasseling_start","Lusaka",0,"2021",2022-07-02
"1353",20,"tasseling_start","Lusaka",0,"2021",2022-07-12
"1354",21,"tasseling_start","Lusaka",0,"2021",2022-07-22
"1355",22,"tasseling_start","Lusaka",0,"2021",2022-08-02
"1356",23,"tasseling_start","Lusaka",0,"2021",2022-08-12
"1357",24,"tasseling_start","Lusaka",0,"2021",2022-08-22
"1358",25,"tasseling_start","Lusaka",0,"2021",2021-09-02
"1359",26,"tasseling_start","Lusaka",0,"2021",2021-09-12
"1360",27,"tasseling_start","Lusaka",0,"2021",2021-09-22
"1361",28,"tasseling_start","Lusaka",0,"2021",2021-10-02
"1362",29,"tasseling_start","Lusaka",0,"2021",2021-10-12
"1363",30,"tasseling_start","Lusaka",0,"2021",2021-10-22
"1364",31,"tasseling_start","Lusaka",0,"2021",2021-11-02
"1365",32,"tasseling_start","Lusaka",0,"2021",2021-11-12
"1366",33,"tasseling_start","Lusaka",0,"2021",2021-11-22
"1367",34,"tasseling_start","Lusaka",0,"2021",2021-12-02
"1368",35,"tasseling_start","Lusaka",0,"2021",2021-12-12
"1369",1,"tasseling_start","Muchinga",6,"2021",2022-01-01
"1370",2,"tasseling_start","Muchinga",11,"2021",2022-01-11
"1371",3,"tasseling_start","Muchinga",5,"2021",2022-01-21
"1372",4,"tasseling_start","Muchinga",20,"2021",2022-02-01
"1373",5,"tasseling_start","Muchinga",6,"2021",2022-02-11
"1374",6,"tasseling_start","Muchinga",1,"2021",2022-02-21
"1375",7,"tasseling_start","Muchinga",1,"2021",2022-03-02
"1376",36,"tasseling_start","Muchinga",1,"2021",2021-12-22
"1377",8,"tasseling_start","Muchinga",0,"2021",2022-03-12
"1378",9,"tasseling_start","Muchinga",0,"2021",2022-03-22
"1379",10,"tasseling_start","Muchinga",0,"2021",2022-04-02
"1380",11,"tasseling_start","Muchinga",0,"2021",2022-04-12
"1381",12,"tasseling_start","Muchinga",0,"2021",2022-04-22
"1382",13,"tasseling_start","Muchinga",0,"2021",2022-05-02
"1383",14,"tasseling_start","Muchinga",0,"2021",2022-05-12
"1384",15,"tasseling_start","Muchinga",0,"2021",2022-05-22
"1385",16,"tasseling_start","Muchinga",0,"2021",2022-06-02
"1386",17,"tasseling_start","Muchinga",0,"2021",2022-06-12
"1387",18,"tasseling_start","Muchinga",0,"2021",2022-06-22
"1388",19,"tasseling_start","Muchinga",0,"2021",2022-07-02
"1389",20,"tasseling_start","Muchinga",0,"2021",2022-07-12
"1390",21,"tasseling_start","Muchinga",0,"2021",2022-07-22
"1391",22,"tasseling_start","Muchinga",0,"2021",2022-08-02
"1392",23,"tasseling_start","Muchinga",0,"2021",2022-08-12
"1393",24,"tasseling_start","Muchinga",0,"2021",2022-08-22
"1394",25,"tasseling_start","Muchinga",0,"2021",2021-09-02
"1395",26,"tasseling_start","Muchinga",0,"2021",2021-09-12
"1396",27,"tasseling_start","Muchinga",0,"2021",2021-09-22
"1397",28,"tasseling_start","Muchinga",0,"2021",2021-10-02
"1398",29,"tasseling_start","Muchinga",0,"2021",2021-10-12
"1399",30,"tasseling_start","Muchinga",0,"2021",2021-10-22
"1400",31,"tasseling_start","Muchinga",0,"2021",2021-11-02
"1401",32,"tasseling_start","Muchinga",0,"2021",2021-11-12
"1402",33,"tasseling_start","Muchinga",0,"2021",2021-11-22
"1403",34,"tasseling_start","Muchinga",0,"2021",2021-12-02
"1404",35,"tasseling_start","Muchinga",0,"2021",2021-12-12
"1405",1,"tasseling_start","North-Western",8,"2021",2022-01-01
"1406",2,"tasseling_start","North-Western",21,"2021",2022-01-11
"1407",3,"tasseling_start","North-Western",15,"2021",2022-01-21
"1408",4,"tasseling_start","North-Western",10,"2021",2022-02-01
"1409",5,"tasseling_start","North-Western",7,"2021",2022-02-11
"1410",6,"tasseling_start","North-Western",2,"2021",2022-02-21
"1411",8,"tasseling_start","North-Western",1,"2021",2022-03-12
"1412",11,"tasseling_start","North-Western",1,"2021",2022-04-12
"1413",35,"tasseling_start","North-Western",1,"2021",2021-12-12
"1414",36,"tasseling_start","North-Western",2,"2021",2021-12-22
"1415",7,"tasseling_start","North-Western",0,"2021",2022-03-02
"1416",9,"tasseling_start","North-Western",0,"2021",2022-03-22
"1417",10,"tasseling_start","North-Western",0,"2021",2022-04-02
"1418",12,"tasseling_start","North-Western",0,"2021",2022-04-22
"1419",13,"tasseling_start","North-Western",0,"2021",2022-05-02
"1420",14,"tasseling_start","North-Western",0,"2021",2022-05-12
"1421",15,"tasseling_start","North-Western",0,"2021",2022-05-22
"1422",16,"tasseling_start","North-Western",0,"2021",2022-06-02
"1423",17,"tasseling_start","North-Western",0,"2021",2022-06-12
"1424",18,"tasseling_start","North-Western",0,"2021",2022-06-22
"1425",19,"tasseling_start","North-Western",0,"2021",2022-07-02
"1426",20,"tasseling_start","North-Western",0,"2021",2022-07-12
"1427",21,"tasseling_start","North-Western",0,"2021",2022-07-22
"1428",22,"tasseling_start","North-Western",0,"2021",2022-08-02
"1429",23,"tasseling_start","North-Western",0,"2021",2022-08-12
"1430",24,"tasseling_start","North-Western",0,"2021",2022-08-22
"1431",25,"tasseling_start","North-Western",0,"2021",2021-09-02
"1432",26,"tasseling_start","North-Western",0,"2021",2021-09-12
"1433",27,"tasseling_start","North-Western",0,"2021",2021-09-22
"1434",28,"tasseling_start","North-Western",0,"2021",2021-10-02
"1435",29,"tasseling_start","North-Western",0,"2021",2021-10-12
"1436",30,"tasseling_start","North-Western",0,"2021",2021-10-22
"1437",31,"tasseling_start","North-Western",0,"2021",2021-11-02
"1438",32,"tasseling_start","North-Western",0,"2021",2021-11-12
"1439",33,"tasseling_start","North-Western",0,"2021",2021-11-22
"1440",34,"tasseling_start","North-Western",0,"2021",2021-12-02
"1441",1,"tasseling_start","Northern",15,"2021",2022-01-01
"1442",2,"tasseling_start","Northern",18,"2021",2022-01-11
"1443",3,"tasseling_start","Northern",14,"2021",2022-01-21
"1444",4,"tasseling_start","Northern",14,"2021",2022-02-01
"1445",5,"tasseling_start","Northern",7,"2021",2022-02-11
"1446",6,"tasseling_start","Northern",1,"2021",2022-02-21
"1447",7,"tasseling_start","Northern",1,"2021",2022-03-02
"1448",8,"tasseling_start","Northern",1,"2021",2022-03-12
"1449",9,"tasseling_start","Northern",1,"2021",2022-03-22
"1450",32,"tasseling_start","Northern",1,"2021",2021-11-12
"1451",35,"tasseling_start","Northern",1,"2021",2021-12-12
"1452",36,"tasseling_start","Northern",2,"2021",2021-12-22
"1453",10,"tasseling_start","Northern",0,"2021",2022-04-02
"1454",11,"tasseling_start","Northern",0,"2021",2022-04-12
"1455",12,"tasseling_start","Northern",0,"2021",2022-04-22
"1456",13,"tasseling_start","Northern",0,"2021",2022-05-02
"1457",14,"tasseling_start","Northern",0,"2021",2022-05-12
"1458",15,"tasseling_start","Northern",0,"2021",2022-05-22
"1459",16,"tasseling_start","Northern",0,"2021",2022-06-02
"1460",17,"tasseling_start","Northern",0,"2021",2022-06-12
"1461",18,"tasseling_start","Northern",0,"2021",2022-06-22
"1462",19,"tasseling_start","Northern",0,"2021",2022-07-02
"1463",20,"tasseling_start","Northern",0,"2021",2022-07-12
"1464",21,"tasseling_start","Northern",0,"2021",2022-07-22
"1465",22,"tasseling_start","Northern",0,"2021",2022-08-02
"1466",23,"tasseling_start","Northern",0,"2021",2022-08-12
"1467",24,"tasseling_start","Northern",0,"2021",2022-08-22
"1468",25,"tasseling_start","Northern",0,"2021",2021-09-02
"1469",26,"tasseling_start","Northern",0,"2021",2021-09-12
"1470",27,"tasseling_start","Northern",0,"2021",2021-09-22
"1471",28,"tasseling_start","Northern",0,"2021",2021-10-02
"1472",29,"tasseling_start","Northern",0,"2021",2021-10-12
"1473",30,"tasseling_start","Northern",0,"2021",2021-10-22
"1474",31,"tasseling_start","Northern",0,"2021",2021-11-02
"1475",33,"tasseling_start","Northern",0,"2021",2021-11-22
"1476",34,"tasseling_start","Northern",0,"2021",2021-12-02
"1477",1,"tasseling_start","Southern",12,"2021",2022-01-01
"1478",2,"tasseling_start","Southern",24,"2021",2022-01-11
"1479",3,"tasseling_start","Southern",18,"2021",2022-01-21
"1480",4,"tasseling_start","Southern",13,"2021",2022-02-01
"1481",5,"tasseling_start","Southern",10,"2021",2022-02-11
"1482",9,"tasseling_start","Southern",1,"2021",2022-03-22
"1483",36,"tasseling_start","Southern",6,"2021",2021-12-22
"1484",6,"tasseling_start","Southern",0,"2021",2022-02-21
"1485",7,"tasseling_start","Southern",0,"2021",2022-03-02
"1486",8,"tasseling_start","Southern",0,"2021",2022-03-12
"1487",10,"tasseling_start","Southern",0,"2021",2022-04-02
"1488",11,"tasseling_start","Southern",0,"2021",2022-04-12
"1489",12,"tasseling_start","Southern",0,"2021",2022-04-22
"1490",13,"tasseling_start","Southern",0,"2021",2022-05-02
"1491",14,"tasseling_start","Southern",0,"2021",2022-05-12
"1492",15,"tasseling_start","Southern",0,"2021",2022-05-22
"1493",16,"tasseling_start","Southern",0,"2021",2022-06-02
"1494",17,"tasseling_start","Southern",0,"2021",2022-06-12
"1495",18,"tasseling_start","Southern",0,"2021",2022-06-22
"1496",19,"tasseling_start","Southern",0,"2021",2022-07-02
"1497",20,"tasseling_start","Southern",0,"2021",2022-07-12
"1498",21,"tasseling_start","Southern",0,"2021",2022-07-22
"1499",22,"tasseling_start","Southern",0,"2021",2022-08-02
"1500",23,"tasseling_start","Southern",0,"2021",2022-08-12
"1501",24,"tasseling_start","Southern",0,"2021",2022-08-22
"1502",25,"tasseling_start","Southern",0,"2021",2021-09-02
"1503",26,"tasseling_start","Southern",0,"2021",2021-09-12
"1504",27,"tasseling_start","Southern",0,"2021",2021-09-22
"1505",28,"tasseling_start","Southern",0,"2021",2021-10-02
"1506",29,"tasseling_start","Southern",0,"2021",2021-10-12
"1507",30,"tasseling_start","Southern",0,"2021",2021-10-22
"1508",31,"tasseling_start","Southern",0,"2021",2021-11-02
"1509",32,"tasseling_start","Southern",0,"2021",2021-11-12
"1510",33,"tasseling_start","Southern",0,"2021",2021-11-22
"1511",34,"tasseling_start","Southern",0,"2021",2021-12-02
"1512",35,"tasseling_start","Southern",0,"2021",2021-12-12
"1513",1,"tasseling_start","Western",57,"2021",2022-01-01
"1514",2,"tasseling_start","Western",45,"2021",2022-01-11
"1515",3,"tasseling_start","Western",20,"2021",2022-01-21
"1516",4,"tasseling_start","Western",12,"2021",2022-02-01
"1517",5,"tasseling_start","Western",1,"2021",2022-02-11
"1518",6,"tasseling_start","Western",1,"2021",2022-02-21
"1519",8,"tasseling_start","Western",2,"2021",2022-03-12
"1520",27,"tasseling_start","Western",1,"2021",2021-09-22
"1521",29,"tasseling_start","Western",1,"2021",2021-10-12
"1522",31,"tasseling_start","Western",1,"2021",2021-11-02
"1523",32,"tasseling_start","Western",2,"2021",2021-11-12
"1524",33,"tasseling_start","Western",1,"2021",2021-11-22
"1525",34,"tasseling_start","Western",8,"2021",2021-12-02
"1526",35,"tasseling_start","Western",11,"2021",2021-12-12
"1527",36,"tasseling_start","Western",31,"2021",2021-12-22
"1528",7,"tasseling_start","Western",0,"2021",2022-03-02
"1529",9,"tasseling_start","Western",0,"2021",2022-03-22
"1530",10,"tasseling_start","Western",0,"2021",2022-04-02
"1531",11,"tasseling_start","Western",0,"2021",2022-04-12
"1532",12,"tasseling_start","Western",0,"2021",2022-04-22
"1533",13,"tasseling_start","Western",0,"2021",2022-05-02
"1534",14,"tasseling_start","Western",0,"2021",2022-05-12
"1535",15,"tasseling_start","Western",0,"2021",2022-05-22
"1536",16,"tasseling_start","Western",0,"2021",2022-06-02
"1537",17,"tasseling_start","Western",0,"2021",2022-06-12
"1538",18,"tasseling_start","Western",0,"2021",2022-06-22
"1539",19,"tasseling_start","Western",0,"2021",2022-07-02
"1540",20,"tasseling_start","Western",0,"2021",2022-07-12
"1541",21,"tasseling_start","Western",0,"2021",2022-07-22
"1542",22,"tasseling_start","Western",0,"2021",2022-08-02
"1543",23,"tasseling_start","Western",0,"2021",2022-08-12
"1544",24,"tasseling_start","Western",0,"2021",2022-08-22
"1545",25,"tasseling_start","Western",0,"2021",2021-09-02
"1546",26,"tasseling_start","Western",0,"2021",2021-09-12
"1547",28,"tasseling_start","Western",0,"2021",2021-10-02
"1548",30,"tasseling_start","Western",0,"2021",2021-10-22
"1549",2,"harvesting_end","Western",1,"2021",2022-01-11
"1550",10,"harvesting_end","Western",1,"2021",2022-04-02
"1551",11,"harvesting_end","Western",2,"2021",2022-04-12
"1552",12,"harvesting_end","Western",26,"2021",2022-04-22
"1553",13,"harvesting_end","Western",11,"2021",2022-05-02
"1554",14,"harvesting_end","Western",13,"2021",2022-05-12
"1555",15,"harvesting_end","Western",54,"2021",2022-05-22
"1556",16,"harvesting_end","Western",12,"2021",2022-06-02
"1557",17,"harvesting_end","Western",20,"2021",2022-06-12
"1558",18,"harvesting_end","Western",15,"2021",2022-06-22
"1559",19,"harvesting_end","Western",3,"2021",2022-07-02
"1560",20,"harvesting_end","Western",18,"2021",2022-07-12
"1561",21,"harvesting_end","Western",11,"2021",2022-07-22
"1562",22,"harvesting_end","Western",2,"2021",2022-08-02
"1563",23,"harvesting_end","Western",3,"2021",2022-08-12
"1564",24,"harvesting_end","Western",1,"2021",2022-08-22
"1565",30,"harvesting_end","Western",1,"2021",2021-10-22
"1566",1,"harvesting_end","Western",0,"2021",2022-01-01
"1567",3,"harvesting_end","Western",0,"2021",2022-01-21
"1568",4,"harvesting_end","Western",0,"2021",2022-02-01
"1569",5,"harvesting_end","Western",0,"2021",2022-02-11
"1570",6,"harvesting_end","Western",0,"2021",2022-02-21
"1571",7,"harvesting_end","Western",0,"2021",2022-03-02
"1572",8,"harvesting_end","Western",0,"2021",2022-03-12
"1573",9,"harvesting_end","Western",0,"2021",2022-03-22
"1574",25,"harvesting_end","Western",0,"2021",2021-09-02
"1575",26,"harvesting_end","Western",0,"2021",2021-09-12
"1576",27,"harvesting_end","Western",0,"2021",2021-09-22
"1577",28,"harvesting_end","Western",0,"2021",2021-10-02
"1578",29,"harvesting_end","Western",0,"2021",2021-10-12
"1579",31,"harvesting_end","Western",0,"2021",2021-11-02
"1580",32,"harvesting_end","Western",0,"2021",2021-11-12
"1581",33,"harvesting_end","Western",0,"2021",2021-11-22
"1582",34,"harvesting_end","Western",0,"2021",2021-12-02
"1583",35,"harvesting_end","Western",0,"2021",2021-12-12
"1584",36,"harvesting_end","Western",0,"2021",2021-12-22
"1585",2,"planting_start","Central",1,"2021",2022-01-11
"1586",4,"planting_start","Central",1,"2021",2022-02-01
"1587",28,"planting_start","Central",1,"2021",2021-10-02
"1588",29,"planting_start","Central",1,"2021",2021-10-12
"1589",30,"planting_start","Central",7,"2021",2021-10-22
"1590",31,"planting_start","Central",16,"2021",2021-11-02
"1591",32,"planting_start","Central",34,"2021",2021-11-12
"1592",33,"planting_start","Central",20,"2021",2021-11-22
"1593",34,"planting_start","Central",13,"2021",2021-12-02
"1594",35,"planting_start","Central",7,"2021",2021-12-12
"1595",1,"planting_start","Central",0,"2021",2022-01-01
"1596",3,"planting_start","Central",0,"2021",2022-01-21
"1597",5,"planting_start","Central",0,"2021",2022-02-11
"1598",6,"planting_start","Central",0,"2021",2022-02-21
"1599",7,"planting_start","Central",0,"2021",2022-03-02
"1600",8,"planting_start","Central",0,"2021",2022-03-12
"1601",9,"planting_start","Central",0,"2021",2022-03-22
"1602",10,"planting_start","Central",0,"2021",2022-04-02
"1603",11,"planting_start","Central",0,"2021",2022-04-12
"1604",12,"planting_start","Central",0,"2021",2022-04-22
"1605",13,"planting_start","Central",0,"2021",2022-05-02
"1606",14,"planting_start","Central",0,"2021",2022-05-12
"1607",15,"planting_start","Central",0,"2021",2022-05-22
"1608",16,"planting_start","Central",0,"2021",2022-06-02
"1609",17,"planting_start","Central",0,"2021",2022-06-12
"1610",18,"planting_start","Central",0,"2021",2022-06-22
"1611",19,"planting_start","Central",0,"2021",2022-07-02
"1612",20,"planting_start","Central",0,"2021",2022-07-12
"1613",21,"planting_start","Central",0,"2021",2022-07-22
"1614",22,"planting_start","Central",0,"2021",2022-08-02
"1615",23,"planting_start","Central",0,"2021",2022-08-12
"1616",24,"planting_start","Central",0,"2021",2022-08-22
"1617",25,"planting_start","Central",0,"2021",2021-09-02
"1618",26,"planting_start","Central",0,"2021",2021-09-12
"1619",27,"planting_start","Central",0,"2021",2021-09-22
"1620",36,"planting_start","Central",0,"2021",2021-12-22
"1621",2,"planting_start","Muchinga",1,"2021",2022-01-11
"1622",8,"planting_start","Muchinga",1,"2021",2022-03-12
"1623",29,"planting_start","Muchinga",1,"2021",2021-10-12
"1624",30,"planting_start","Muchinga",4,"2021",2021-10-22
"1625",31,"planting_start","Muchinga",3,"2021",2021-11-02
"1626",32,"planting_start","Muchinga",18,"2021",2021-11-12
"1627",33,"planting_start","Muchinga",13,"2021",2021-11-22
"1628",34,"planting_start","Muchinga",9,"2021",2021-12-02
"1629",36,"planting_start","Muchinga",1,"2021",2021-12-22
"1630",1,"planting_start","Muchinga",0,"2021",2022-01-01
"1631",3,"planting_start","Muchinga",0,"2021",2022-01-21
"1632",4,"planting_start","Muchinga",0,"2021",2022-02-01
"1633",5,"planting_start","Muchinga",0,"2021",2022-02-11
"1634",6,"planting_start","Muchinga",0,"2021",2022-02-21
"1635",7,"planting_start","Muchinga",0,"2021",2022-03-02
"1636",9,"planting_start","Muchinga",0,"2021",2022-03-22
"1637",10,"planting_start","Muchinga",0,"2021",2022-04-02
"1638",11,"planting_start","Muchinga",0,"2021",2022-04-12
"1639",12,"planting_start","Muchinga",0,"2021",2022-04-22
"1640",13,"planting_start","Muchinga",0,"2021",2022-05-02
"1641",14,"planting_start","Muchinga",0,"2021",2022-05-12
"1642",15,"planting_start","Muchinga",0,"2021",2022-05-22
"1643",16,"planting_start","Muchinga",0,"2021",2022-06-02
"1644",17,"planting_start","Muchinga",0,"2021",2022-06-12
"1645",18,"planting_start","Muchinga",0,"2021",2022-06-22
"1646",19,"planting_start","Muchinga",0,"2021",2022-07-02
"1647",20,"planting_start","Muchinga",0,"2021",2022-07-12
"1648",21,"planting_start","Muchinga",0,"2021",2022-07-22
"1649",22,"planting_start","Muchinga",0,"2021",2022-08-02
"1650",23,"planting_start","Muchinga",0,"2021",2022-08-12
"1651",24,"planting_start","Muchinga",0,"2021",2022-08-22
